Company,Date,Close,High,Low,Open,Volume
"NESTLEIND",2025-07-22 00:00:00.000,2443.5,2477.5,2438,2472.800048828125,387274
"NESTLEIND",2025-07-23 00:00:00.000,2452.5,2469,2433.60009765625,2460,360114
"NESTLEIND",2025-07-24 00:00:00.000,2322.10009765625,2475,2310,2452.800048828125,2686006
"NESTLEIND",2025-07-25 00:00:00.000,2274.60009765625,2314.89990234375,2266,2314.89990234375,1589357
"NESTLEIND",2025-07-28 00:00:00.000,2229.300048828125,2299.89990234375,2222.10009765625,2274.699951171875,939969
"NESTLEIND",2025-07-29 00:00:00.000,2223.699951171875,2258.10009765625,2219.89990234375,2230,900961
"NESTLEIND",2025-07-30 00:00:00.000,2231.5,2239.5,2221.699951171875,2230,464849
"NESTLEIND",2025-07-31 00:00:00.000,2247.699951171875,2265.89990234375,2221,2225,673109
"NESTLEIND",2025-08-01 00:00:00.000,2276.5,2287.699951171875,2243.10009765625,2247.699951171875,705012
"NESTLEIND",2025-08-04 00:00:00.000,2277.39990234375,2286.60009765625,2258,2286,406397
"NESTLEIND",2025-08-05 00:00:00.000,2267.300048828125,2282.39990234375,2250.10009765625,2279.699951171875,567967
"NESTLEIND",2025-08-06 00:00:00.000,2233.300048828125,2272.39990234375,2226.10009765625,2270,563772
"NESTLEIND",2025-08-07 00:00:00.000,2234.60009765625,2246.39990234375,2215,2236,506028
"NTPC",2025-07-07 00:00:00.000,337.45001220703125,339,333.75,335.5,9454556
"NTPC",2025-07-08 00:00:00.000,343.20001220703125,343.89999389648438,337,338.20001220703125,12092302
"NTPC",2025-07-09 00:00:00.000,344,345.60000610351563,342.79998779296875,343.25,9079872
"NTPC",2025-07-10 00:00:00.000,341.45001220703125,345,341.20001220703125,344,6426072
"NTPC",2025-07-11 00:00:00.000,342.70001220703125,344,339.5,340.5,17234194
"NTPC",2025-07-14 00:00:00.000,342.10000610351563,345,339.95001220703125,343.04998779296875,11516965
"NTPC",2025-07-15 00:00:00.000,342,344.10000610351563,340.95001220703125,343.14999389648438,8450777
"NTPC",2025-07-16 00:00:00.000,342.45001220703125,343.79998779296875,340.79998779296875,342,6001484
"NTPC",2025-07-17 00:00:00.000,342.64999389648438,344.5,342,344.20001220703125,7562006
"NTPC",2025-07-18 00:00:00.000,342.10000610351563,343.89999389648438,340.64999389648438,343,6370338
"NTPC",2025-07-21 00:00:00.000,341.54998779296875,342.79998779296875,339.29998779296875,342.10000610351563,4463318
"NTPC",2025-07-22 00:00:00.000,340.85000610351563,342.60000610351563,340.04998779296875,341.54998779296875,4728372
"NTPC",2025-07-23 00:00:00.000,343.04998779296875,344,340.95001220703125,341.79998779296875,5058422
"NTPC",2025-07-24 00:00:00.000,338.89999389648438,343.60000610351563,336.5,343.60000610351563,9098453
"NTPC",2025-07-25 00:00:00.000,333.20001220703125,339.89999389648438,332.54998779296875,338.89999389648438,7790739
"NTPC",2025-07-28 00:00:00.000,332.95001220703125,336.60000610351563,330.35000610351563,333.45001220703125,4605823
"NTPC",2025-07-29 00:00:00.000,334.60000610351563,335.5,328.5,332,7551356
"NTPC",2025-07-30 00:00:00.000,338.79998779296875,342.29998779296875,332.5,335,12537358
"NTPC",2025-07-31 00:00:00.000,334.25,340.10000610351563,333,336.04998779296875,8935384
"NTPC",2025-08-01 00:00:00.000,330.89999389648438,334.75,330.20001220703125,333,7107542
"NTPC",2025-08-04 00:00:00.000,332,333.29998779296875,327.20001220703125,330.89999389648438,8193399
"NTPC",2025-08-05 00:00:00.000,333.60000610351563,334.35000610351563,331.29998779296875,332.45001220703125,9855535
"NTPC",2025-08-06 00:00:00.000,332.10000610351563,335.39999389648438,331.60000610351563,333.60000610351563,13872826
"NTPC",2025-08-07 00:00:00.000,329.75,332.45001220703125,328.64999389648438,332.10000610351563,8730845
"ONGC",2025-07-07 00:00:00.000,241.52000427246094,245.5,240.83000183105469,245.5,9222263
"ONGC",2025-07-08 00:00:00.000,243.24000549316406,243.69999694824219,240.64999389648438,242.41000366210938,7537067
"ONGC",2025-07-09 00:00:00.000,243.35000610351563,244.58999633789063,242.27000427246094,243.35000610351563,9590680
"ONGC",2025-07-10 00:00:00.000,243.08999633789063,244.69000244140625,242.33000183105469,243.50999450683594,8012201
"ONGC",2025-07-11 00:00:00.000,241.75999450683594,243.08999633789063,240.80000305175781,243.05000305175781,5608382
"ONGC",2025-07-14 00:00:00.000,244.22000122070313,244.88999938964844,241.13999938964844,242.89999389648438,7568906
"ONGC",2025-07-15 00:00:00.000,243.66999816894531,245.3699951171875,242.69999694824219,244.47999572753906,7843083
"ONGC",2025-07-16 00:00:00.000,242.85000610351563,244.14999389648438,242.30000305175781,244,5656962
"ONGC",2025-07-17 00:00:00.000,243.8699951171875,244.55999755859375,242.82000732421875,243,7006298
"ONGC",2025-07-18 00:00:00.000,246.30999755859375,247.35000610351563,243.46000671386719,244.74000549316406,10293817
"ONGC",2025-07-21 00:00:00.000,245.03999328613281,246.30000305175781,244.42999267578125,246,5424455
"ONGC",2025-07-22 00:00:00.000,246.41000366210938,246.8699951171875,244.07000732421875,245.03999328613281,5869862
"ONGC",2025-07-23 00:00:00.000,245.55000305175781,247.19999694824219,244.25999450683594,246,7357753
"ONGC",2025-07-24 00:00:00.000,244.83000183105469,246.19999694824219,243.75999450683594,245.55999755859375,4590999
"ONGC",2025-07-25 00:00:00.000,240.28999328613281,244.80000305175781,239.25,244,7427827
"ONGC",2025-07-28 00:00:00.000,240.02000427246094,241.55999755859375,237.80000305175781,240.28999328613281,6865890
"ONGC",2025-07-29 00:00:00.000,241.44000244140625,242.50999450683594,239.82000732421875,240.02000427246094,6157824
"ONGC",2025-07-30 00:00:00.000,241.80999755859375,243.71000671386719,240.10000610351563,242.53999328613281,8767763
"ONGC",2025-07-31 00:00:00.000,241,242.80999755859375,239.66000366210938,240.19999694824219,10254214
"ONGC",2025-08-01 00:00:00.000,236.78999328613281,240.71000671386719,234.05000305175781,240.10000610351563,12629251
"ONGC",2025-08-04 00:00:00.000,234.83000183105469,238.38999938964844,234,236.5,16174972
"ONGC",2025-08-05 00:00:00.000,234.47999572753906,236,233.05000305175781,235.5,9562689
"ONGC",2025-08-06 00:00:00.000,233.77000427246094,235.3699951171875,232.91000366210938,234.55000305175781,7568954
"ONGC",2025-08-07 00:00:00.000,233.92999267578125,234.19999694824219,231.30999755859375,233.14999389648438,5558007
"POWERGRID",2025-07-07 00:00:00.000,295.89999389648438,296.64999389648438,293.5,294.70001220703125,6220756
"POWERGRID",2025-07-08 00:00:00.000,297.75,298.39999389648438,293.04998779296875,294.14999389648438,6254288
"POWERGRID",2025-07-09 00:00:00.000,299.64999389648438,300,296.39999389648438,298.25,5650646
"POWERGRID",2025-07-10 00:00:00.000,299.25,302.70001220703125,298,300,9307817
"POWERGRID",2025-07-11 00:00:00.000,298.54998779296875,300.89999389648438,296.95001220703125,299.25,7073217
"POWERGRID",2025-07-14 00:00:00.000,298.20001220703125,300.45001220703125,297.45001220703125,299.5,5484223
"POWERGRID",2025-07-15 00:00:00.000,298.04998779296875,300,296.85000610351563,298.10000610351563,6173407
"POWERGRID",2025-07-16 00:00:00.000,297.04998779296875,298.95001220703125,295.70001220703125,298.95001220703125,8144630
"POWERGRID",2025-07-17 00:00:00.000,296.60000610351563,298.20001220703125,295.79998779296875,297.54998779296875,8318287
"POWERGRID",2025-07-18 00:00:00.000,294.14999389648438,301.5,293.5,296.5,8702106
"POWERGRID",2025-07-21 00:00:00.000,297,297.25,292.25,294,5298012
"POWERGRID",2025-07-22 00:00:00.000,297.79998779296875,298.85000610351563,294.54998779296875,297.10000610351563,7775653
"POWERGRID",2025-07-23 00:00:00.000,299.25,299.64999389648438,297.10000610351563,298.85000610351563,5310964
"POWERGRID",2025-07-24 00:00:00.000,299.35000610351563,301.35000610351563,296.5,299.85000610351563,6294709
"POWERGRID",2025-07-25 00:00:00.000,292.10000610351563,297.75,290.89999389648438,297.14999389648438,8202572
"POWERGRID",2025-07-28 00:00:00.000,291.89999389648438,295.25,290.75,292,7037396
"POWERGRID",2025-07-29 00:00:00.000,293.10000610351563,293.89999389648438,289.79998779296875,290.5,6586034
"POWERGRID",2025-07-30 00:00:00.000,288.95001220703125,296.5,286.60000610351563,293,10515572
"POWERGRID",2025-07-31 00:00:00.000,291,294.29998779296875,284.95001220703125,284.95001220703125,14283621
"POWERGRID",2025-08-01 00:00:00.000,291.25,292.79998779296875,286.29998779296875,291.64999389648438,6697683
"POWERGRID",2025-08-04 00:00:00.000,287.95001220703125,291.54998779296875,285.70001220703125,291.20001220703125,10397121
"POWERGRID",2025-08-05 00:00:00.000,286,288.64999389648438,285.10000610351563,287.10000610351563,15561914
"POWERGRID",2025-08-06 00:00:00.000,284.79998779296875,288.39999389648438,284.04998779296875,287.60000610351563,12985269
"POWERGRID",2025-08-07 00:00:00.000,285.54998779296875,286.29998779296875,283.39999389648438,284.5,8893645
"RELIANCE",2025-07-07 00:00:00.000,1541.5,1544.800048828125,1525,1526.5999755859375,7251074
"RELIANCE",2025-07-08 00:00:00.000,1537.5999755859375,1544.9000244140625,1530.199951171875,1536,7171261
"RELIANCE",2025-07-09 00:00:00.000,1519,1551,1510.0999755859375,1536.699951171875,8870660
"RELIANCE",2025-07-10 00:00:00.000,1517.199951171875,1524.699951171875,1507.5,1519.699951171875,10047129
"RELIANCE",2025-07-11 00:00:00.000,1495.199951171875,1515,1490.300048828125,1512,7234991
"RELIANCE",2025-07-14 00:00:00.000,1483.699951171875,1500,1479.0999755859375,1492.199951171875,10311846
"RELIANCE",2025-07-15 00:00:00.000,1485.4000244140625,1496.5,1482.4000244140625,1486.199951171875,8132454
"RELIANCE",2025-07-16 00:00:00.000,1485.5999755859375,1491,1471.5,1473,10409983
"RELIANCE",2025-07-17 00:00:00.000,1476.4000244140625,1489.5999755859375,1473.9000244140625,1487.4000244140625,11854613
"RELIANCE",2025-07-18 00:00:00.000,1476,1484.800048828125,1469.0999755859375,1484.800048828125,10296318
"RELIANCE",2025-07-21 00:00:00.000,1428.5999755859375,1476,1423.0999755859375,1465,22442744
"RELIANCE",2025-07-22 00:00:00.000,1412.800048828125,1431.9000244140625,1410.699951171875,1427.4000244140625,20396320
"RELIANCE",2025-07-23 00:00:00.000,1424.5999755859375,1426,1414.4000244140625,1426,8354596
"RELIANCE",2025-07-24 00:00:00.000,1402.9000244140625,1423,1396,1419.199951171875,14740507
"RELIANCE",2025-07-25 00:00:00.000,1391.699951171875,1401,1384.0999755859375,1398.9000244140625,11854722
"RELIANCE",2025-07-28 00:00:00.000,1387.5999755859375,1407.800048828125,1385,1392.300048828125,7748361
"RELIANCE",2025-07-29 00:00:00.000,1417.0999755859375,1420.199951171875,1383,1383,10750072
"RELIANCE",2025-07-30 00:00:00.000,1410.0999755859375,1423.300048828125,1401.300048828125,1418.0999755859375,7209849
"RELIANCE",2025-07-31 00:00:00.000,1390.199951171875,1402.5999755859375,1382.199951171875,1388.0999755859375,17065827
"RELIANCE",2025-08-01 00:00:00.000,1393.699951171875,1405.9000244140625,1384.300048828125,1386.9000244140625,10321171
"RELIANCE",2025-08-04 00:00:00.000,1411.5,1416.0999755859375,1391.699951171875,1395.0999755859375,6312820
"RELIANCE",2025-08-05 00:00:00.000,1391.699951171875,1411,1388.0999755859375,1411,9315972
"RELIANCE",2025-08-06 00:00:00.000,1392.800048828125,1395.9000244140625,1383.300048828125,1391.9000244140625,5834312
"RELIANCE",2025-08-07 00:00:00.000,1389.4000244140625,1393.699951171875,1366,1387.699951171875,9976346
"SBILIFE",2025-07-07 00:00:00.000,1808.300048828125,1811.800048828125,1792.199951171875,1799.699951171875,376143
"SBILIFE",2025-07-08 00:00:00.000,1816.9000244140625,1818.800048828125,1797.300048828125,1801,616714
"SBILIFE",2025-07-09 00:00:00.000,1814.9000244140625,1821,1799,1820,597896
"SBILIFE",2025-07-10 00:00:00.000,1810.199951171875,1823.5,1801.4000244140625,1811,1104366
"SBILIFE",2025-07-11 00:00:00.000,1835.199951171875,1840,1812,1814,770854
"SBILIFE",2025-07-14 00:00:00.000,1851.300048828125,1856.300048828125,1831.699951171875,1843,1231109
"SBILIFE",2025-07-15 00:00:00.000,1824.800048828125,1851.699951171875,1822.4000244140625,1849.9000244140625,1313007
"SBILIFE",2025-07-16 00:00:00.000,1829.0999755859375,1839.9000244140625,1821.5999755859375,1833.9000244140625,652826
"SBILIFE",2025-07-17 00:00:00.000,1802.800048828125,1829,1796.300048828125,1829,886192
"SBILIFE",2025-07-18 00:00:00.000,1788.4000244140625,1802.800048828125,1754.0999755859375,1799,1600088
"SBILIFE",2025-07-21 00:00:00.000,1804.699951171875,1807.4000244140625,1781,1794.699951171875,481174
"SBILIFE",2025-07-22 00:00:00.000,1809,1815.300048828125,1791.0999755859375,1791.0999755859375,578221
"SBILIFE",2025-07-23 00:00:00.000,1809.5,1818.5,1792,1809,555690
"SBILIFE",2025-07-24 00:00:00.000,1793.5999755859375,1822.5,1778.699951171875,1808,928018
"SBILIFE",2025-07-25 00:00:00.000,1832.0999755859375,1847,1810.9000244140625,1814,1821229
"SBILIFE",2025-07-28 00:00:00.000,1850.5,1858,1819,1832,1182404
"SBILIFE",2025-07-29 00:00:00.000,1833.4000244140625,1851.800048828125,1822.9000244140625,1848,585182
"SBILIFE",2025-07-30 00:00:00.000,1839.0999755859375,1850,1824.5,1825,480951
"SBILIFE",2025-07-31 00:00:00.000,1840.699951171875,1857.4000244140625,1821.4000244140625,1838,1570804
"SBILIFE",2025-08-01 00:00:00.000,1796.199951171875,1843.300048828125,1788.9000244140625,1840,559870
"SBILIFE",2025-08-04 00:00:00.000,1831.5,1836.199951171875,1781,1798,844169
"SBILIFE",2025-08-05 00:00:00.000,1857,1860.4000244140625,1818.699951171875,1833.300048828125,1251783
"SBILIFE",2025-08-06 00:00:00.000,1854.300048828125,1876,1850.5999755859375,1858.5999755859375,816457
"SBILIFE",2025-08-07 00:00:00.000,1861.0999755859375,1863.0999755859375,1835,1835,742685
"SBIN",2025-07-07 00:00:00.000,806.8499755859375,812.6500244140625,805.1500244140625,811.20001220703125,4461783
"SBIN",2025-07-08 00:00:00.000,812.6500244140625,813.54998779296875,805.3499755859375,807.9000244140625,5935770
"SBIN",2025-07-09 00:00:00.000,810.95001220703125,812.45001220703125,809,810,4099112
"SBIN",2025-07-10 00:00:00.000,808,815.5,806.9000244140625,811.29998779296875,12178137
"SBIN",2025-07-11 00:00:00.000,808.6500244140625,812.54998779296875,804.54998779296875,807.54998779296875,6202372
"SBIN",2025-07-14 00:00:00.000,808.8499755859375,815.5,808,809.79998779296875,6938635
"SBIN",2025-07-15 00:00:00.000,816.45001220703125,821,810.5,811,9297645
"SBIN",2025-07-16 00:00:00.000,831.70001220703125,834.20001220703125,815.29998779296875,816,16458920
"SBIN",2025-07-17 00:00:00.000,829,842.5,826.3499755859375,838.4000244140625,23073718
"SBIN",2025-07-18 00:00:00.000,823.3499755859375,832.6500244140625,820.25,832,15387801
"SBIN",2025-07-21 00:00:00.000,824.20001220703125,827.3499755859375,817.95001220703125,823,8852594
"SBIN",2025-07-22 00:00:00.000,815,828.04998779296875,814,827.5,7851163
"SBIN",2025-07-23 00:00:00.000,820.6500244140625,825.20001220703125,811.5,812.5,15470390
"SBIN",2025-07-24 00:00:00.000,815.70001220703125,821.95001220703125,810.6500244140625,820,10118309
"SBIN",2025-07-25 00:00:00.000,806.54998779296875,819.20001220703125,805.5,815,6734439
"SBIN",2025-07-28 00:00:00.000,797.1500244140625,808.95001220703125,796,806.54998779296875,7734158
"SBIN",2025-07-29 00:00:00.000,799.20001220703125,800,793.0999755859375,796.20001220703125,7833759
"SBIN",2025-07-30 00:00:00.000,801.6500244140625,803.4000244140625,796.20001220703125,798.95001220703125,8743723
"SBIN",2025-07-31 00:00:00.000,796.54998779296875,803.79998779296875,792.54998779296875,795.0999755859375,11359112
"SBIN",2025-08-01 00:00:00.000,794,801,792,795.70001220703125,15468391
"SBIN",2025-08-04 00:00:00.000,795.70001220703125,797.20001220703125,786.54998779296875,794.5,8820724
"SBIN",2025-08-05 00:00:00.000,800.5999755859375,804.04998779296875,796.29998779296875,798,7381537
"SBIN",2025-08-06 00:00:00.000,805.1500244140625,810.20001220703125,799,800.95001220703125,7409396
"SBIN",2025-08-07 00:00:00.000,805.1500244140625,806.6500244140625,793.4000244140625,801.0999755859375,7089812
"SUNPHARMA",2025-07-07 00:00:00.000,1679.9000244140625,1682.4000244140625,1663,1674.699951171875,1550620
"SUNPHARMA",2025-07-08 00:00:00.000,1672.5,1682,1649.0999755859375,1680,1860328
"SUNPHARMA",2025-07-09 00:00:00.000,1669.4000244140625,1680.800048828125,1647,1660,2178705
"SUNPHARMA",2025-07-10 00:00:00.000,1662.5,1670.5999755859375,1647.199951171875,1662,1741718
"SUNPHARMA",2025-07-11 00:00:00.000,1672,1679.9000244140625,1662.199951171875,1665.800048828125,1298302
"SUNPHARMA",2025-07-14 00:00:00.000,1682.5999755859375,1696.9000244140625,1675.5,1680.4000244140625,1309704
"SUNPHARMA",2025-07-15 00:00:00.000,1727.5,1730.9000244140625,1687.9000244140625,1705,3332578
"SUNPHARMA",2025-07-16 00:00:00.000,1701,1731.300048828125,1698,1730,2285143
"SUNPHARMA",2025-07-17 00:00:00.000,1703.4000244140625,1717,1696,1704,1461039
"SUNPHARMA",2025-07-18 00:00:00.000,1693.5999755859375,1709.4000244140625,1686.699951171875,1709,1253929
"SUNPHARMA",2025-07-21 00:00:00.000,1692.300048828125,1701.4000244140625,1677.5,1681.0999755859375,2390289
"SUNPHARMA",2025-07-22 00:00:00.000,1678,1693.0999755859375,1672.800048828125,1686.0999755859375,1244491
"SUNPHARMA",2025-07-23 00:00:00.000,1682.5,1689.5999755859375,1671.4000244140625,1678.5,1229173
"SUNPHARMA",2025-07-24 00:00:00.000,1692,1696,1680.0999755859375,1682.5,1079045
"SUNPHARMA",2025-07-25 00:00:00.000,1699,1702,1682.199951171875,1690,1088592
"SUNPHARMA",2025-07-28 00:00:00.000,1702.199951171875,1710.0999755859375,1693.9000244140625,1702.0999755859375,2168507
"SUNPHARMA",2025-07-29 00:00:00.000,1710.5,1718,1697.0999755859375,1698,1325544
"SUNPHARMA",2025-07-30 00:00:00.000,1733.800048828125,1740.5,1712.0999755859375,1720,2318723
"SUNPHARMA",2025-07-31 00:00:00.000,1706.699951171875,1748,1694,1715.5,3233087
"SUNPHARMA",2025-08-01 00:00:00.000,1629.699951171875,1695,1608,1690,8774548
"SUNPHARMA",2025-08-04 00:00:00.000,1641.5999755859375,1647.4000244140625,1613.5999755859375,1629.800048828125,1898762
"SUNPHARMA",2025-08-05 00:00:00.000,1632.0999755859375,1644.5999755859375,1620.0999755859375,1640.9000244140625,1622897
"SUNPHARMA",2025-08-06 00:00:00.000,1595.199951171875,1629.699951171875,1591,1629.699951171875,2376257
"SUNPHARMA",2025-08-07 00:00:00.000,1598.4000244140625,1605.4000244140625,1571,1581,3435452
"TATACONSUM",2025-07-07 00:00:00.000,1101.9000244140625,1108.199951171875,1085,1085,1152136
"TATACONSUM",2025-07-08 00:00:00.000,1099.9000244140625,1108.5999755859375,1093.5,1108,605639
"TATACONSUM",2025-07-09 00:00:00.000,1097.9000244140625,1107.4000244140625,1091.5999755859375,1100,752158
"TATACONSUM",2025-07-10 00:00:00.000,1088.9000244140625,1103.699951171875,1080.0999755859375,1097.9000244140625,533377
"TATACONSUM",2025-07-11 00:00:00.000,1076.800048828125,1101.800048828125,1074,1083.9000244140625,983485
"TATACONSUM",2025-07-14 00:00:00.000,1071.800048828125,1083.5,1070,1076.800048828125,770739
"TATACONSUM",2025-07-15 00:00:00.000,1081.800048828125,1085,1067.5,1071.800048828125,538506
"TATACONSUM",2025-07-16 00:00:00.000,1081.5,1089.9000244140625,1068.199951171875,1081.800048828125,1753658
"TATACONSUM",2025-07-17 00:00:00.000,1105.800048828125,1109.699951171875,1080,1081.5,1193262
"TATACONSUM",2025-07-18 00:00:00.000,1095.9000244140625,1108.300048828125,1093.5,1106,844437
"TATACONSUM",2025-07-21 00:00:00.000,1090.300048828125,1095.800048828125,1077,1095.800048828125,805610
"TATACONSUM",2025-07-22 00:00:00.000,1084.800048828125,1090.300048828125,1075.300048828125,1089.9000244140625,961735
"TATACONSUM",2025-07-23 00:00:00.000,1062.5999755859375,1087,1051,1085,1508414
"TATACONSUM",2025-07-24 00:00:00.000,1072.800048828125,1104.5,1065.5,1084,6264546
"TATACONSUM",2025-07-25 00:00:00.000,1054.4000244140625,1079.800048828125,1050,1078,1180451
"TATACONSUM",2025-07-28 00:00:00.000,1059.9000244140625,1071,1044.4000244140625,1048,1219854
"TATACONSUM",2025-07-29 00:00:00.000,1061.5999755859375,1076.199951171875,1054,1059.9000244140625,944513
"TATACONSUM",2025-07-30 00:00:00.000,1073.0999755859375,1083,1056,1056,1175543
"TATACONSUM",2025-07-31 00:00:00.000,1073.199951171875,1079.699951171875,1054.5,1068.699951171875,1114320
"TATACONSUM",2025-08-01 00:00:00.000,1070.4000244140625,1089.9000244140625,1067,1067.0999755859375,1040166
"TATACONSUM",2025-08-04 00:00:00.000,1072.5999755859375,1075.5999755859375,1060,1070.4000244140625,663828
"TATACONSUM",2025-08-05 00:00:00.000,1064.5999755859375,1073,1059.0999755859375,1072.5999755859375,861402
"TATACONSUM",2025-08-06 00:00:00.000,1052.800048828125,1067.300048828125,1050.5999755859375,1061,598309
"TATACONSUM",2025-08-07 00:00:00.000,1052.800048828125,1056.5,1038.699951171875,1051,600785
"TATAMOTORS",2025-07-07 00:00:00.000,688.8499755859375,691.95001220703125,683.3499755859375,689.04998779296875,5428220
"TATAMOTORS",2025-07-08 00:00:00.000,693.20001220703125,696.95001220703125,687.5,693,7615926
"TATAMOTORS",2025-07-09 00:00:00.000,692.79998779296875,695.5,688.5,688.95001220703125,5478813
"TATAMOTORS",2025-07-10 00:00:00.000,695.5999755859375,696.75,685,692,7733963
"TATAMOTORS",2025-07-11 00:00:00.000,681.79998779296875,698.4000244140625,677.04998779296875,692.95001220703125,8280654
"TATAMOTORS",2025-07-14 00:00:00.000,674.5,681,672,681,7748550
"TATAMOTORS",2025-07-15 00:00:00.000,684.4000244140625,685.95001220703125,674.29998779296875,676,7041706
"TATAMOTORS",2025-07-16 00:00:00.000,679,684.4000244140625,676.3499755859375,684.4000244140625,6244205
"TATAMOTORS",2025-07-17 00:00:00.000,681.70001220703125,686.9000244140625,678.1500244140625,679,6598144
"TATAMOTORS",2025-07-18 00:00:00.000,680.25,686,678,683.20001220703125,5558670
"TATAMOTORS",2025-07-21 00:00:00.000,687.45001220703125,688.5,671.25,680.5,6731863
"TATAMOTORS",2025-07-22 00:00:00.000,673.4000244140625,688.8499755859375,672.3499755859375,688,7749518
"TATAMOTORS",2025-07-23 00:00:00.000,690.0999755859375,693.0999755859375,676.25,676.70001220703125,14460727
"TATAMOTORS",2025-07-24 00:00:00.000,700.5,706.5,692.29998779296875,692.70001220703125,15197664
"TATAMOTORS",2025-07-25 00:00:00.000,687.4000244140625,702.45001220703125,684.70001220703125,701,7271718
"TATAMOTORS",2025-07-28 00:00:00.000,682.9000244140625,700.5,681.4000244140625,690.70001220703125,7788718
"TATAMOTORS",2025-07-29 00:00:00.000,692.3499755859375,694,680.5999755859375,681.9000244140625,6239871
"TATAMOTORS",2025-07-30 00:00:00.000,668.45001220703125,690,665.25,690,18923129
"TATAMOTORS",2025-07-31 00:00:00.000,665.95001220703125,673.4000244140625,652.3499755859375,659.8499755859375,18723710
"TATAMOTORS",2025-08-01 00:00:00.000,648.8499755859375,667.95001220703125,647,667.95001220703125,12546169
"TATAMOTORS",2025-08-04 00:00:00.000,653.5999755859375,656.79998779296875,646,650.04998779296875,8033881
"TATAMOTORS",2025-08-05 00:00:00.000,654.5999755859375,658.9000244140625,650.54998779296875,655.95001220703125,6714804
"TATAMOTORS",2025-08-06 00:00:00.000,652.8499755859375,658,650.4000244140625,655,6410830
"TATAMOTORS",2025-08-07 00:00:00.000,646.5,651.70001220703125,635.5,650,13608943
"TATASTEEL",2025-07-07 00:00:00.000,162.39999389648438,163.35000610351563,160.05000305175781,163,17469909
"TATASTEEL",2025-07-08 00:00:00.000,161.97000122070313,162.89999389648438,161.60000610351563,162.44999694824219,11398248
"TATASTEEL",2025-07-09 00:00:00.000,159,161.94999694824219,157.50999450683594,161.94999694824219,29839077
"TATASTEEL",2025-07-10 00:00:00.000,160.66000366210938,161.55000305175781,159.27999877929688,160,17566887
"TATASTEEL",2025-07-11 00:00:00.000,159.83999633789063,161.6199951171875,159.32000732421875,160.63999938964844,20689511
"TATASTEEL",2025-07-14 00:00:00.000,160.44000244140625,161.1199951171875,159.30000305175781,159.83999633789063,15152964
"TATASTEEL",2025-07-15 00:00:00.000,159,160.85000610351563,157.94999694824219,160.25999450683594,17993051
"TATASTEEL",2025-07-16 00:00:00.000,157.33000183105469,159.27000427246094,157,159,14591157
"TATASTEEL",2025-07-17 00:00:00.000,159.89999389648438,160.69999694824219,157.1199951171875,157.5,21733241
"TATASTEEL",2025-07-18 00:00:00.000,162.3699951171875,162.75,160.10000610351563,160.10000610351563,30728478
"TATASTEEL",2025-07-21 00:00:00.000,163.02000427246094,165.60000610351563,162.49000549316406,162.5,29812899
"TATASTEEL",2025-07-22 00:00:00.000,163.03999328613281,164.41000366210938,162.72999572753906,163.30000305175781,13615524
"TATASTEEL",2025-07-23 00:00:00.000,162.77000427246094,164.13999938964844,161.8800048828125,163.25,14287149
"TATASTEEL",2025-07-24 00:00:00.000,163.47999572753906,164.75,162.80999755859375,163,14377270
"TATASTEEL",2025-07-25 00:00:00.000,161.42999267578125,163.58999633789063,161.05000305175781,163.5,12443495
"TATASTEEL",2025-07-28 00:00:00.000,159.67999267578125,162.28999328613281,159.08999633789063,161.22999572753906,19296285
"TATASTEEL",2025-07-29 00:00:00.000,161.69000244140625,162.44999694824219,158.19999694824219,158.19999694824219,15262937
"TATASTEEL",2025-07-30 00:00:00.000,161.36000061035156,162.78999328613281,161.05000305175781,161.69000244140625,16083106
"TATASTEEL",2025-07-31 00:00:00.000,157.94000244140625,162.1300048828125,156.55999755859375,161,26213891
"TATASTEEL",2025-08-01 00:00:00.000,153.00999450683594,157.92999267578125,152.50999450683594,157.92999267578125,23927359
"TATASTEEL",2025-08-04 00:00:00.000,159.55999755859375,159.91999816894531,153.5,153.5,30064719
"TATASTEEL",2025-08-05 00:00:00.000,159.6199951171875,160.13999938964844,158.27999877929688,159.55999755859375,14441034
"TATASTEEL",2025-08-06 00:00:00.000,158.66000366210938,159.80000305175781,157.80000305175781,159.6199951171875,13438851
"TATASTEEL",2025-08-07 00:00:00.000,159.66999816894531,160,156.25999450683594,157.14999389648438,23147841
"TCS",2025-07-07 00:00:00.000,3400.160888671875,3414.5123309346973,3396.8720012794643,3406.7386634566969,1639174
"TCS",2025-07-08 00:00:00.000,3394.679443359375,3413.4159063403672,3381.922687075622,3393.4835506829049,2325242
"TCS",2025-07-09 00:00:00.000,3372.355224609375,3402.4530322953497,3355.6119975800948,3398.4665612557537,2034938
"TCS",2025-07-10 00:00:00.000,3370.561279296875,3387.5037812921582,3344.6492174217365,3368.5680437680185,3035012
"TCS",2025-07-11 00:00:00.000,3254.95361328125,3323.7202389139525,3250.0702835695188,3288.7388581139721,7635550
"TCS",2025-07-14 00:00:00.000,3211.800048828125,3260.9333537067942,3189.1768740408747,3254.9536470679677,3924009
"TCS",2025-07-15 00:00:00.000,3241.300048828125,3248.3758890646859,3195.1565970327038,3195.1565970327038,2590889
"TCS",2025-07-16 00:00:00.000,3233.10009765625,3244.89990234375,3220.60009765625,3227,2540733
"TCS",2025-07-17 00:00:00.000,3209.199951171875,3242,3204.10009765625,3224.10009765625,2947640
